	title	page_length	last_touched	lastrevid	geneID	proteinID	wikilink	counts
1192	CALN1	2522	2022-03-11T23:05:46Z	994771692	83698	Q21116941	https://en.wikipedia.org/wiki/CALN1	1
1193	CALN1	2522	2022-03-11T23:05:46Z	994771692	83698	Q21150413	https://en.wikipedia.org/wiki/CALN1	1
1194	OR10G4	2522	2022-03-11T23:05:10Z	1043795865	390264	Q21120201	https://en.wikipedia.org/wiki/OR10G4	1
1195	OR5P2	2523	2022-03-11T23:05:06Z	1043800843	120065	Q21124230	https://en.wikipedia.org/wiki/OR5P2	1
1196	OR5L2	2524	2022-03-11T23:05:06Z	1043800717	26338	Q21124175	https://en.wikipedia.org/wiki/OR5L2	1
1197	OR10J5	2525	2022-03-22T17:07:04Z	1078652644	127385	Q21120240	https://en.wikipedia.org/wiki/OR10J5	1
1198	MRGPRX1	2527	2022-03-11T23:04:39Z	1043232078	259249	Q21133205	https://en.wikipedia.org/wiki/MRGPRX1	1
1199	OR9Q1	2528	2022-03-11T23:05:06Z	1043802043	219956	Q21124192	https://en.wikipedia.org/wiki/OR9Q1	1
1200	CD300C	2529	2022-03-11T23:07:39Z	998893999	10871	Q21109807	https://en.wikipedia.org/wiki/CD300C	1
1201	KCNH6	2533	2022-03-11T23:09:09Z	1042808882	81033	Q21119842	https://en.wikipedia.org/wiki/KCNH6	1
1202	MAB21L1	2534	2022-03-12T00:03:34Z	1023310254	4081	Q21119401	https://en.wikipedia.org/wiki/MAB21L1	1
1203	SYT6	2534	2022-03-11T23:07:37Z	1032174201	148281	Q21124597	https://en.wikipedia.org/wiki/SYT6	1
1204	OR2T11	2537	2022-03-11T23:05:06Z	1043798152	127077	Q21120285	https://en.wikipedia.org/wiki/OR2T11	1
