	QID	label	geneID	proteinID
49415	Q18052198	MGAT4D	152586	Q21122972
49416	Q18052597	WBP2NL	164684	Q21122954
49418	Q18053296	VMA21	203547	Q21122925
49420	Q18053474	EEF1AKMT1	221143	Q21123022
49421	Q18053570	UNC5CL	222643	Q21122916
49427	Q18054236	VMO1	284013	Q21122926
49429	Q18054411	UNC80	285175	Q21122917
49431	Q18055394	UNCX	340260	Q21122908
49433	Q18055575	MSGN1	343930	Q21122989
49434	Q12430547	WDR13	64743	Q21122967
49437	Q17855400	S100G	795	Q21125126
49439	Q17859718	SEPTIN7	989	Q21125164
49445	Q18027287	HRC	3270	Q21125125
49449	Q18030636	SEPTIN5	5413	Q21125168
49455	Q18031123	RHAG	6005	Q21125069
49459	Q18031150	RNASE1	6035	Q21125071
49463	Q18031245	RPL22	6146	Q21125080
49466	Q18031349	S100A3	6274	Q21125128
49470	Q18031351	S100A5	6276	Q21125127
49474	Q18031372	SALL1	6299	Q21125156
49477	Q18031543	SLC6A12	6539	Q21125066
49480	Q18033895	ZW10	9183	Q21125070
49485	Q18034599	KIAA0100	9703	Q21125067
49487	Q18034867	RBM19	9904	Q21125057
49493	Q18035061	YAF2	10138	Q21125076
49501	Q18035081	ATP6AP2	10159	Q21125065
49503	Q18035093	RCL1	10171	Q21125060
49507	Q18035098	RBM7	10179	Q21125058
49512	Q18035547	RASL10A	10633	Q21125100
49514	Q18035844	SEPTIN9	10801	Q21125171
49518	Q18036461	VPS45	11311	Q21125050
49524	Q18036567	UBOX5	22888	Q21125083
49527	Q18036699	SETD1B	23067	Q21125184
49529	Q18036969	SEPTIN8	23176	Q21125167
49536	Q18045905	RASL11B	65997	Q21125102
49541	Q18047006	RSPH6A	81492	Q21125103
49546	Q18047205	RTP3	83597	Q21125123
49549	Q18047232	SESN2	83667	Q21125178
49556	Q18047860	RNFT2	84900	Q21125085
49558	Q18048146	SAPCD2	89958	Q21125143
49560	Q18048534	RASL10B	91608	Q21125101
49562	Q18048634	RBM18	92400	Q21125044
49564	Q18049146	SLC25A26	115286	Q21125141
49566	Q18049570	SEPTIN12	124404	Q21125166
49571	Q18049741	RINL	126432	Q21125074
49573	Q18050291	RTP1	132112	Q21125121
49575	Q18050901	SAMD10	140700	Q21125152
49577	Q18050992	RPL10L	140801	Q21125079
49580	Q18051059	SAMD8	142891	Q21125148
49582	Q18051089	SESN3	143686	Q21125179
49588	Q18051311	PHETA1	144717	Q21125181
49590	Q18051840	SAMD11	148398	Q21125149
49593	Q18051841	SAMD13	148418	Q21125137
49595	Q18051946	PHETA2	150368	Q21125180
49597	Q18051984	SEPTIN10	151011	Q21125161
49598	Q18051984	SEPTIN10	151011	Q21125170
49607	Q18052145	RNF38	152006	Q21125087
49613	Q18052487	REM2	161253	Q21125068
49615	Q18052492	SAMD15	161394	Q21125158
49617	Q18052957	S100Z	170591	Q21125130
49619	Q18053063	RILPL2	196383	Q21125077
49620	Q18053193	RPL22L1	200916	Q21125081
49622	Q18053207	SAMD14	201191	Q21125145
49624	Q18053323	SAMD9L	219285	Q21125144
49626	Q18053519	RBM24	221662	Q21125047
49628	Q18054628	RPL7L1	285855	Q21125082
49629	Q18055601	SAMD7	344658	Q21125142
49631	Q18055645	RSPH4A	345895	Q21125098
49634	Q14913328	ATP7B	540	Q21136937
49635	Q15335165	DRD2	1813	Q21136931
49647	Q17832572	ZFHX3	463	Q21136899
49654	Q17854244	ZNHIT2	741	Q21136819
49656	Q18031560	SLC12A2	6558	Q21136955
49657	Q18032419	ZFY	7544	Q21136825
49661	Q18032420	ZIC1	7545	Q21136828
49666	Q18032421	ZIC2	7546	Q21136824
49671	Q18032422	ZIC3	7547	Q21136823
49676	Q18032478	ZNF221	7638	Q21136871
49678	Q18032539	ZNF207	7756	Q21136839
49684	Q18032565	ZNF217	7764	Q21136842
49689	Q18032593	ZNF229	7772	Q21136870
49693	Q18032782	RBM10	8241	Q21136939
49697	Q18032923	ZNF282	8427	Q21136868
49699	Q18032940	DHX16	8449	Q21136946
49704	Q18033963	WDR46	9277	Q21136943
49707	Q18034821	ZBTB39	9880	Q21136885
49709	Q18034885	ZBTB40	9923	Q21136895
49714	Q18035094	ZNF256	10172	Q21136872
49716	Q18035412	ZBTB18	10472	Q21136893
49720	Q18035629	YME1L1	10730	Q21136882
49723	Q18035826	ZNF234	10780	Q21136845
49725	Q18035828	ZNF274	10782	Q21136857
49732	Q18035879	ZNF275	10838	Q21136865
49735	Q18048216	TGIF2LX	90316	Q21122187
49737	Q18048407	STARD13	90627	Q21122153
49741	Q18048688	TEX30	93081	Q21122181
49743	Q18049209	TGM7	116179	Q21122202
49745	Q18049573	EARS2	124454	Q21122167
49746	Q18049874	TATDN3	128387	Q21122173
49748	Q18050751	SPANXN3	139067	Q21122116
49750	Q18052587	UBL4B	164153	Q21122225
49752	Q18052616	SPTSSB	165679	Q21122120
49754	Q18053255	STK32A	202374	Q21122149
49755	Q18053378	SLC37A2	219855	Q21122121
49760	Q18053778	TAC4	255061	Q21122205
49765	Q18054011	SSX7	280658	Q21122144
49767	Q18054045	STK32C	282974	Q21122145
49768	Q18054067	TRIM49B	283116	Q21122208
49770	Q18054115	SPRYD4	283377	Q21122097
49772	Q18055331	TEX33	339669	Q21122180
49774	Q18055439	VWA2	340706	Q21122221
49779	Q18055569	TGM6	343641	Q21122197
49782	Q18055888	SPATA12	353324	Q21122095
49784	Q18056092	TEX9	374618	Q21122189
49787	Q18056123	TEX38	374973	Q21122183
49789	Q18056405	TEX36	387718	Q21122182
49791	Q18056640	TEX43	389320	Q21122184
49793	Q18056840	TRIM77	390231	Q21122230
49795	Q18057155	SULT6B1	391365	Q21122140
49796	Q18057410	SPRED3	399473	Q21122094
49801	Q18057468	TRIM49D1	399939	Q21122211
49803	Q18057522	ST20	400410	Q21122150
49805	Q18057983	GTF2H5	404672	Q21122186
49812	Q18058585	SPANXN4	441525	Q21122115
49814	Q18058660	SULT1C3	442038	Q21122141
49817	Q18058850	SULT1A4	445329	Q21122137
49818	Q18058949	SPANXN1	494118	Q21122118
49821	Q18058950	SPANXN2	494119	Q21122117
49823	Q18058957	SPANXN5	494197	Q21122114
49826	Q18059456	TRIM49C	642612	Q21122213
49828	Q18060052	TXNRD3NB	645840	Q21122222
49830	Q18060295	TRIM64C	646754	Q21122209
49832	Q18060576	TRIM43B	653192	Q21122207
49835	Q18053854	TCERG1L	256536	Q21125305
49837	Q18054161	TMED8	283578	Q21125339
49839	Q18054310	SIGLECL1	284369	Q21125193
49841	Q18054375	SIRPB2	284759	Q21125200
49843	Q18055257	SLCO1B7	338821	Q21125228
49845	Q18056156	SIMC1	375484	Q21125194
49847	Q18057495	SERTM1	400120	Q21125268
49849	Q18057739	SNX30	401548	Q21125235
49851	Q18059801	SMIM10	644538	Q21125189
49853	Q18060255	SYNDIG1L	646658	Q21125279
49855	Q18060404	SRGAP2B	647135	Q21125255
49857	Q18060616	SRGAP2C	653464	Q21125254
49860	Q18062909	TDRD15	100129278	Q21125310
49862	Q18068233	MSANTD3-TMEFF1	100526694	Q21125322
49864	Q18061802	OR4F29	729759	Q21133408
49865	Q20970098	PLPPR5	163404	Q21133468
49867	Q20970170	PLPPR1	54886	Q21133471
49869	Q20970174	PLPPR4	9890	Q21133470
49871	Q18053687	EPHX4	253152	Q21131502
49873	Q18053922	FAM205A	259308	Q21131420
49875	Q18054219	ZNF843	283933	Q21131243
49878	Q18056585	C2orf78	388960	Q21131477
49880	Q18057666	AMTN	401138	Q21131457
49881	Q18058193	CDRT15P3	408029	Q21131478
49883	Q18058917	H2AB1	474382	Q21131514
49885	Q18060396	STMP1	647087	Q21131310
49887	Q18065429	ERVV-2	100271846	Q21131408
49890	Q18068139	SMLR1	100507203	Q21131464
49892	Q18255598	DNAJB6	10049	Q21131465
49896	Q18054408	IAH1	285148	Q21132261
49898	Q18055299	NANOS2	339345	Q21132458
49900	Q18055590	CDKL4	344387	Q21132563
49901	Q18056067	GSTK1	373156	Q21132506
49904	Q18056142	CERKL	375298	Q21132586
49906	Q18056330	CENPW	387103	Q21132588
49908	Q18056544	LDLRAD1	388633	Q21132403
49910	Q18056604	CDHR4	389118	Q21132569
49912	Q18257565	PUM3	9933	Q21132262
49917	Q20969905	HDGFL2	84717	Q21132254
49921	Q18057869	KPNA7	402569	Q21131551
49923	Q18057873	IGLON5	402665	Q21131546
49925	Q18058320	IFIT1B	439996	Q21131537
49927	Q18059083	PEF1	553115	Q21131871
49932	Q18059735	SYCE3	644186	Q21131838
49934	Q18060512	ANKRD33B	651746	Q21131696
49936	Q18067913	ARL17B	100506084	Q21131767
49938	Q18073905	NBPF19	101060226	Q21131605
49941	Q20970044	SELENOV	348303	Q21131710
49943	Q18065985	PET117	100303755	Q21122599
49946	Q18053236	TIGD4	201798	Q21122853
49948	Q18053434	TIGD3	220359	Q21122852
49950	Q18053799	TCP11L2	255394	Q21122832
49952	Q18054230	TSEN54	283989	Q21122791
49956	Q18054627	TREML4	285852	Q21122884
49958	Q18055389	TREML1	340205	Q21122885
49963	Q18055427	SATL1	340562	Q21122758
49964	Q18056445	TOMM20L	387990	Q21122865
49966	Q18056466	SBK1	388228	Q21122757
49967	Q18056476	SCIMP	388325	Q21122775
49970	Q18056538	TRNP1	388610	Q21122883
49973	Q18058604	TSPAN11	441631	Q21122893
49975	Q18060252	SBK2	646643	Q21122749
49976	Q18063258	SBK3	100130827	Q21122750
49978	Q18297702	TMEM131L	23240	Q21122827
49983	Q18042641	SMCO4	56935	Q21137509
49986	Q18042924	ADCK1	57143	Q21137453
49987	Q18042952	DOLPP1	57171	Q21137459
49989	Q18042974	ATP10A	57194	Q21137525
49991	Q18042979	ADGRG6	57211	Q21137515
49997	Q18043142	LRRC7	57554	Q21137548
50000	Q18045497	GALNT11	63917	Q21137570
50002	Q18045621	PDLIM2	64236	Q21137483
50009	Q18045635	COP1	64326	Q21137549
50013	Q18045728	CCDC136	64753	Q21137486
50015	Q18046270	GAL3ST4	79690	Q21137559
50018	Q18047218	FAM107B	83641	Q21137493
50022	Q18047818	TMEM25	84866	Q21137504
50028	Q18048834	CEP41	95681	Q21137498
50030	Q18049137	SLC26A7	115111	Q21137500
50033	Q18050073	FAM3D	131177	Q21137481
50036	Q18051929	AIFM3	150209	Q21137574
50038	Q18052019	GPR155	151556	Q21137544
50044	Q18054866	TRIM59	286827	Q21137514
50046	Q18063443	ZNF717	100131827	Q21137501
50049	Q18253738	RGS4	5999	Q21137511
50057	Q3944470	ANXA3	306	Q21130001
50061	Q4050587	TICAM1	148022	Q21127355
50066	Q5653282	TCN1	6947	Q21127374
50072	Q7669574	TBX20	57057	Q21127368
50075	Q17828456	ANXA4	307	Q21130000
50078	Q17828712	ANXA11	311	Q21130004
50080	Q17828822	ANXA13	312	Q21130003
50083	Q18036215	ZNF277	11179	Q21136864
50089	Q18036514	MTF2	22823	Q21136950
50091	Q18036562	ZHX2	22882	Q21136837
50098	Q18036674	ZNF292	23036	Q21136840
50100	Q18037179	TARDBP	23435	Q21136898
50108	Q18037244	ZNF281	23528	Q21136873
50113	Q18037543	ZIM2	23619	Q21136836
50115	Q18037667	ZNF318	24149	Q21136850
50120	Q18037745	ZNF345	25850	Q21136844
50122	Q18038130	ZBTB20	26137	Q21136894
50127	Q18038774	ZNF330	27309	Q21136874
50133	Q18039801	ZBTB21	49854	Q21136897
50138	Q18040155	ANKMY1	51281	Q21136951
50139	Q18040996	YIPF1	54432	Q21136880
50144	Q18041343	TEX10	54881	Q21136907
50150	Q18041785	ZGRF1	55345	Q21136830
50155	Q18041917	ZNF407	55628	Q21136861
50157	Q18041955	SLC30A6	55676	Q21136809
50159	Q18042142	ZNF395	55893	Q21136863
50163	Q18042951	ZNFX1	57169	Q21136818
50166	Q18043153	ZNF319	57567	Q21136867
50168	Q18044287	ZFAT	57623	Q21136906
50170	Q18044407	ZFP14	57677	Q21136905
50173	Q18044899	ZNF71	58491	Q21136817
50179	Q18045502	ZNF335	63925	Q21136862
50182	Q17829092	APOF	319	Q21130013
50187	Q17832212	ASGR1	432	Q21130024
50192	Q17832224	ASGR2	433	Q21130027
50194	Q17907813	ACKR2	1238	Q21129996
50196	Q17911647	TEX28	1527	Q21127395
50198	Q18026616	GTF2E1	2960	Q21127329
50203	Q18026833	HCFC1	3054	Q21130029
50208	Q18026920	HLA-B	3106	Q21129994
50209	Q18026920	HLA-B	3106	Q21129995
50226	Q18029858	NARS1	4677	Q21127324
50228	Q18030697	PPM1A	5494	Q21130021
50234	Q18030698	PPM1B	5495	Q21130020
50239	Q18031043	RARS1	5917	Q21127320
50241	Q18031860	TCEA3	6920	Q21127371
50243	Q18031884	TCN2	6948	Q21127375
50245	Q18031924	DYNLT2	6991	Q21127357
50247	Q18031945	TEP1	7011	Q21127392
50251	Q18032035	CLEC3B	7123	Q21127397
50257	Q18032264	UBE2L3	7332	Q21130015
50260	Q18033802	ASH2L	9070	Q21130031
50263	Q18033823	TBX18	9096	Q21127339
50264	Q18033926	NOLC1	9221	Q21130023
50267	Q18034013	TCEAL1	9338	Q21127344
50271	Q18034328	TBX4	9496	Q21127342
50273	Q18034345	TBPL1	9519	Q21127343
50278	Q18034468	TCL1B	9623	Q21127373
50282	Q18034721	TESPA1	9840	Q21127381
50286	Q18034878	ARNT2	9915	Q21130018
50291	Q18035181	UBE4B	10277	Q21127382
50297	Q18035619	TBR1	10716	Q21127346
50301	Q18035630	TCFL5	10732	Q21127380
50303	Q18036050	STON1	11037	Q21127319
50305	Q18036376	ANXA10	11199	Q21130012
50306	Q18036471	TMC6	11322	Q21127413
50310	Q18036587	WDR47	22911	Q21127372
50315	Q18036980	UBXN4	23190	Q21127390
50322	Q18037145	LARS2	23395	Q21127321
50325	Q18037265	TTC33	23548	Q21127378
50327	Q18037273	TSPAN15	23555	Q21127325
50330	Q18038275	TIMM13	26517	Q21127409
50333	Q18039155	TRBC1	28639	Q21127341
50335	Q18039702	TIMM22	29928	Q21127408
50338	Q18039765	TBX21	30009	Q21127364
50342	Q18039890	TBX22	50945	Q21127369
50345	Q18039937	UBXN1	51035	Q21127393
50347	Q18040388	ACKR4	51554	Q21129998
50349	Q18042302	TEX15	56154	Q21127404
50352	Q18042306	TEX12	56158	Q21127405
50354	Q18042531	TCEAL7	56849	Q21127362
50356	Q18042735	STOX2	56977	Q21127317
50358	Q18043052	STRIP2	57464	Q21127318
50360	Q18045608	STRA6	64220	Q21127313
50362	Q18045783	TUT1	64852	Q21127316
50363	Q18046306	NARS2	79731	Q21127326
50364	Q18046394	TMC5	79838	Q21127411
50366	Q18046458	TMC7	79905	Q21127412
50368	Q18046468	TCEAL4	79921	Q21127361
50372	Q18047024	STMN4	81551	Q21127314
50374	Q18047441	ANTXR1	84168	Q21130011
50378	Q18047706	DPY30	84661	Q21130030
50380	Q18047911	TNS4	84951	Q21127386
50381	Q18057957	ZBTB34	403341	Q21136891
50382	Q18062499	ZGLP1	100125288	Q21136826
50384	Q18062827	ZBTB42	100128927	Q21136884
50386	Q18063295	ZNF316	100131017	Q21136838
50388	Q18068327	ZNF816-ZNF321P	100529240	Q21136854
50390	Q18068368	ZHX1-C8orf76	100533106	Q21136833
50392	Q18030655	POLR2H	5437	Q21135042
50400	Q18030667	POU3F1	5453	Q21134894
50405	Q18030669	POU3F3	5455	Q21134891
50408	Q18030671	POU4F1	5457	Q21134893
50411	Q18030672	POU4F2	5458	Q21134896
50416	Q18030673	POU4F3	5459	Q21134903
50421	Q18030675	POU6F1	5463	Q21134899
50423	Q18031243	RPL21	6144	Q21135023
50425	Q18031294	RPS8	6202	Q21135046
50427	Q18031299	RPS12	6206	Q21135045
50429	Q18031849	TBCD	6904	Q21134835
50434	Q18031850	TBCE	6905	Q21134834
50441	Q18032022	TRAPPC10	7109	Q21134969
50447	Q18032687	TFPI2	7980	Q21134836
50451	Q18032778	PNPLA4	8228	Q21134884
50453	Q18032951	TPST2	8459	Q21134848
50454	Q18032952	TPST1	8460	Q21134847
50455	Q18034868	SGSM2	9905	Q21134819
50460	Q18035510	SCGN	10590	Q21135055
50465	Q18035981	PNRC1	10957	Q21134895
50470	Q18035995	UQCR11	10975	Q21134953
50473	Q18036027	TMSB15A	11013	Q21134833
50477	Q18036422	RNF24	11237	Q21134960
50481	Q18047108	ST6GALNAC5	81849	Q21136056
50482	Q18047194	TAAR8	83551	Q21136219
50486	Q18047677	ST6GAL2	84620	Q21136008
50488	Q18048102	SIGLEC10	89790	Q21136110
50493	Q18048825	TP53INP1	94241	Q21136221
50499	Q18048874	L3HYPDH	112849	Q21136225
50501	Q18048951	SIGLEC11	114132	Q21136111
50503	Q18049210	TM4SF19	116211	Q21136223
50505	Q18049229	TM4SF18	116441	Q21136222
50507	Q18049899	SLX4IP	128710	Q21136116
50513	Q18050468	SLCO6A1	133482	Q21136131
50515	Q18050523	SHROOM1	134549	Q21136025
50517	Q18050551	TAAR9	134860	Q21136227
50521	Q18050614	SDHAF4	135154	Q21135989
50523	Q18050660	SSMEM1	136263	Q21136199
50526	Q18050914	SOGA1	140710	Q21136135
50531	Q18051033	SIRPA	140885	Q21136019
50535	Q18051883	SHISA4	149345	Q21136055
50540	Q18053851	ST6GALNAC3	256435	Q21136043
50541	Q18053913	TAS2R43	259289	Q21136209
50547	Q18053915	TAS2R45	259291	Q21136210
50553	Q18053916	TAS2R46	259292	Q21136211
50559	Q18053920	TAS2R50	259296	Q21136212
50565	Q18054148	SIAH3	283514	Q21136037
50567	Q18054282	SIGLEC15	284266	Q21136105
50571	Q18054991	TAAR6	319100	Q21136226
50575	Q18055207	TAS2R60	338398	Q21136213
50585	Q18047956	TCEAL3	85012	Q21127360
50587	Q18048431	TCEAL8	90843	Q21127356
50589	Q18048577	TIMD4	91937	Q21127407
50595	Q18048714	SYCE1	93426	Q21130035
50598	Q18049298	TMC1	117531	Q21127419
50602	Q18049299	TMC2	117532	Q21127418
50608	Q18049313	ANTXR2	118429	Q21130005
50612	Q18049459	TEX29	121793	Q21127399
50614	Q18049469	TEX26	122046	Q21127398
50616	Q18049765	TCHHL1	126637	Q21127376
50618	Q18050057	DNAJC19	131118	Q21127406
50621	Q18050833	TCEAL2	140597	Q21127363
50623	Q18051422	TMCO5A	145942	Q21127417
50629	Q18051500	TMC8	147138	Q21127416
50635	Q18051773	TMC4	147798	Q21127414
50637	Q18052434	TCEAL6	158931	Q21127347
50639	Q18053053	ANTXRL	195977	Q21129999
50640	Q18053154	DYNLT5	200132	Q21127359
50642	Q18054202	TERB1	283847	Q21127388
50644	Q18054452	TCAIM	285343	Q21127358
50648	Q18054540	STPG2	285555	Q21127309
50650	Q18054857	STON1-GTF2A1L	286749	Q21127319
50652	Q18055495	TMC3	342125	Q21127415
50658	Q18055674	STRA8	346673	Q21127305
50660	Q18055754	TBX10	347853	Q21127336
50661	Q18055895	TICAM2	353376	Q21127354
50666	Q18056099	TEPP	374739	Q21127385
50668	Q18056357	TBPL2	387332	Q21127349
50671	Q18057546	TEX19	400629	Q21127403
50676	Q18059001	ARGFX	503582	Q21130014
50677	Q18065966	TMED7-TICAM2	100302736	Q21127354
50680	Q18036502	MRAS	22808	Q21135008
50684	Q18036685	SMG1	23049	Q21134874
50687	Q18037731	POU2F3	25833	Q21134935
50693	Q18037771	POC1A	25886	Q21134913
50695	Q18037991	RAI14	26064	Q21134779
50700	Q18039654	UQCR10	29796	Q21134958
50704	Q18039797	TAX1BP3	30851	Q21135024
50707	Q18039880	RNF141	50862	Q21135038
50709	Q18040295	PCYOX1	51449	Q21134877
50713	Q18040338	RTF2	51507	Q21135051
50718	Q18040478	MRPS33	51650	Q21135052
50723	Q18040498	SARAF	51669	Q21135053
50728	Q18040582	RSF1	51773	Q21135047
50734	Q18041091	RNF186	54546	Q21135036
50736	Q18041206	RRN3	54700	Q21135044
50739	Q18041297	WBP1L	54838	Q21134825
50743	Q18041743	RNF121	55298	Q21135040
50745	Q18041934	TMEM127	55654	Q21134837
50748	Q18042160	RCC2	55920	Q21135018
50754	Q18042509	SLC2A4RG	56731	Q21134815
50760	Q18042540	RAD18	56852	Q21135006
50763	Q18042921	RGL3	57139	Q21134797
50765	Q18042992	SMAGP	57228	Q21134820
50767	Q18043043	REXO1	57455	Q21135022
50769	Q18044352	UVSSA	57654	Q21134850
50775	Q18044944	ZNF462	58499	Q21134866
50777	Q18045716	UNKL	64718	Q21134997
50781	Q18045881	PHACTR4	65979	Q21134881
50783	Q18045918	MRPL57	78988	Q21135049
50784	Q18046192	OBI1	79596	Q21135026
50786	Q18046401	RNF122	79845	Q21135041
50791	Q18046763	TMEM121	80757	Q21134842
50793	Q18047186	RTBDN	83546	Q21135050
50794	Q18047277	SYT15	83849	Q21134832
50796	Q18047335	TMEM133	83935	Q21134844
50798	Q18047391	RAB6C	84084	Q21134987
50803	Q18047470	TMEM117	84216	Q21134843
50809	Q18048139	TMEM116	89894	Q21134840
50811	Q18048614	ZNF461	92283	Q21134864
50813	Q18049079	RNF157	114804	Q21135035
50816	Q18049187	RNF166	115992	Q21135034
50818	Q18049205	PHACTR3	116154	Q21134882
50821	Q18049713	ZNF428	126299	Q21134865
50823	Q18049933	SGSM1	129049	Q21134821
50828	Q18050509	TMEM174	134288	Q21134823
50830	Q18051091	ARHGAP42	143872	Q21134844
50832	Q18051452	RNF151	146310	Q21135025
50834	Q18051821	ZNF714	148206	Q21134873
50836	Q18052251	RNF145	153830	Q21135039
50838	Q18052846	ZNF467	168544	Q21134855
50840	Q18053167	RNF215	200312	Q21135037
50842	Q18053295	ZNF449	203523	Q21134817
50844	Q18053297	TMEM31	203562	Q21134822
50846	Q18053449	ZNF438	220929	Q21134852
50850	Q18053521	PHACTR1	221692	Q21134883
50855	Q18053581	TMEM130	222865	Q21134839
50861	Q18053585	SLC29A4	222962	Q21134814
50867	Q18053659	SPESP1	246777	Q21134830
50869	Q18053879	RNF214	257160	Q21135033
50871	Q18054107	ZNF740	283337	Q21134872
50873	Q18054319	SCGB2B2	284402	Q21135054
50875	Q18054828	TMSB15B	286527	Q21134833
50878	Q18055762	RBPMS2	348093	Q21134785
50879	Q5099366	CHN2	1124	Q21139803
50886	Q17856017	CBFA2T3	863	Q21139849
50894	Q17914045	DNM2	1785	Q21139869
50897	Q17914176	DPH1	1801	Q21139781
50901	Q18021046	CA1	759	Q21139820
50906	Q18025876	GGT5	2687	Q21139809
50908	Q18026230	GNAL	2774	Q21139871
50913	Q18026326	GPC1	2817	Q21139725
50916	Q18026476	GRB14	2888	Q21139802
50921	Q18027309	HSD3B2	3284	Q21139757
50927	Q18028846	MAN2C1	4123	Q21139848
50929	Q18029094	MGP	4256	Q21139719
50931	Q18029669	MUC6	4588	Q21139716
50934	Q18029688	MX2	4600	Q21139814
50939	Q18029708	MYBPC3	4607	Q21139789
50945	Q18030238	NUP98	4928	Q21139724
50948	Q18030518	PHKB	5257	Q21139845
50951	Q18030681	PPEF1	5475	Q21139812
50954	Q18030778	PKN2	5586	Q21139833
50956	Q18030839	PSG4	5672	Q21139883
50959	Q18031054	RBBP4	5928	Q21139837
50964	Q18031250	RPL26	6154	Q21139743
50967	Q18031325	RREB1	6239	Q21139808
50972	Q18031472	SH3BGR	6450	Q21139853
50977	Q18031581	SLCO1A2	6579	Q21139796
50979	Q18045807	SLC30A5	64924	Q21136815
50981	Q18046272	ZNF322	79692	Q21136851
50983	Q18046340	ZFHX4	79776	Q21136901
50985	Q18046377	DNAI4	79819	Q21136945
50987	Q18046748	SRCIN1	80725	Q21136938
50989	Q18047028	YIPF5	81555	Q21136878
50993	Q18047411	ZIC4	84107	Q21136831
50995	Q18047610	ZNF333	84449	Q21136858
50997	Q18047671	ZBTB37	84614	Q21136887
50999	Q18047836	ZBTB45	84878	Q21136892
51001	Q18048028	ZIC5	85416	Q21136835
51003	Q18048042	ZFHX2	85446	Q21136904
51007	Q18048390	YIF1B	90522	Q21136876
51009	Q18048410	ZFAND2A	90637	Q21136903
51011	Q18048444	ZNF251	90987	Q21136860
51013	Q18048683	ZBTB47	92999	Q21136896
51015	Q18048720	ZFAND4	93550	Q21136902
51017	Q18048936	ZIM3	114026	Q21136834
51019	Q18049561	ZG16B	124220	Q21136832
51025	Q18049959	NEU4	129807	Q21136949
51028	Q18050819	ZNF358	140467	Q21136866
51030	Q18050866	ZBTB46	140685	Q21136889
51032	Q18051809	ZNRF4	148066	Q21136816
51034	Q18051861	SLC30A7	148867	Q21136813
51037	Q18051871	ZNF362	149076	Q21136849
51039	Q18051931	YDJC	150223	Q21136875
51041	Q18052514	ZFP1	162239	Q21136900
51043	Q18052541	ZNF296	162979	Q21136856
51046	Q18052985	ZNF384	171017	Q21136855
51051	Q18053051	ZNF367	195828	Q21136852
51054	Q18053588	ZNRF2	223082	Q21136814
51056	Q18053665	ZNF396	252884	Q21136859
51058	Q18053696	ZBTB38	253461	Q21136890
51060	Q18054290	ZIK1	284307	Q21136829
51062	Q18054300	ZNF283	284349	Q21136853
51064	Q18054524	YIPF7	285525	Q21136877
51066	Q18054803	YIPF6	286451	Q21136879
51070	Q18055524	ZNF404	342908	Q21136848
51072	Q18055525	ZNF284	342909	Q21136846
51074	Q18055657	ZNF391	346157	Q21136869
51076	Q18056012	ZBTB41	360023	Q21136886
51080	Q18031820	TAF2	6873	Q21139712
51085	Q18032888	PIP5K1B	8395	Q21139784
51089	Q18033396	DYRK4	8798	Q21139828
51090	Q18033493	CDC123	8872	Q21139726
51096	Q18033833	MTMR4	9110	Q21139745
51097	Q18034554	TTLL4	9654	Q21139729
51099	Q18034597	PPP6R2	9701	Q21139778
51101	Q18034661	BCLAF1	9774	Q21139717
51103	Q18034663	ATG13	9776	Q21139744
51105	Q18034913	USP15	9958	Q21139839
51107	Q18034958	BCL2L11	10018	Q21139797
51113	Q18034966	PIGK	10026	Q21139777
51116	Q18035058	NAMPT	10135	Q21139801
51126	Q18035516	AHSA1	10598	Q21139721
51129	Q18036122	HNRNPUL1	11100	Q21139880
51134	Q18036384	POLI	11201	Q21139863
51137	Q18036577	CARD8	22900	Q21139821
51140	Q18036700	CMTR1	23070	Q21139832
51142	Q18037147	NCAPH	23397	Q21139813
51147	Q18037258	RBFOX2	23543	Q21139776
51153	Q18037816	SIN3A	25942	Q21139843
51161	Q18038787	ZNF638	27332	Q21139804
51166	Q18039741	MDFIC	29969	Q21139852
51170	Q18039761	FSCN3	29999	Q21139775
51176	Q18039764	EFEMP2	30008	Q21139823
51179	Q18049473	PRR20A	122183	Q21133917
51181	Q18049575	TMEM170A	124491	Q21134005
51183	Q18049597	TMEM132E	124842	Q21133993
51185	Q18049997	TMEM178A	130733	Q21134003
51187	Q18052481	TMEM229B	161145	Q21134002
51190	Q18053264	TMEM184A	202915	Q21133995
51192	Q18054189	SAXO2	283726	Q21133969
51194	Q18054468	PRRT3	285368	Q21133934
51196	Q18054614	PRR18	285800	Q21133941
51198	Q18054775	LURAP1L	286343	Q21133865
51200	Q18055234	LUZP2	338645	Q21133862
51202	Q18055338	MROH2A	339766	Q21133868
51204	Q18055617	OSTN	344901	Q21134165
51206	Q18055694	CAVIN4	347273	Q21133870
51208	Q18056082	TMEM179B	374395	Q21133997
51210	Q18056112	SBSN	374897	Q21133970
51212	Q18056449	TMEM179	388021	Q21133996
51215	Q18056699	MROH5	389690	Q21133869
51217	Q18056986	PINLYP	390940	Q21134172
51219	Q18057411	TMEM200B	399474	Q21133992
51221	Q18057577	ZNF772	400720	Q21133874
51225	Q18057710	PRRT4	401399	Q21133929
51227	Q18058475	TMEM150C	441027	Q21133983
51229	Q18058563	NUTM2G	441457	Q21134150
51231	Q18059969	TMEM200C	645369	Q21133980
51233	Q18059979	TMEM191C	645426	Q21133979
51235	Q18060661	TMEM183BP	653659	Q21133987
