	geneID	proteinID	wikilink	counts
12045	55901	Q21124625	https://en.wikipedia.org/wiki/THSD1	1
12046	55902	Q21116311	https://en.wikipedia.org/wiki/ACSS2	1
12047	55904	Q21103453	https://en.wikipedia.org/wiki/KMT2E	1
12048	55904	Q21139571	https://en.wikipedia.org/wiki/KMT2E	1
12049	55905	Q21127091	https://en.wikipedia.org/wiki/RNF114	1
12050	55905	Q21138352	https://en.wikipedia.org/wiki/RNF114	1
12051	55906	Q21135907	https://en.wikipedia.org/wiki/KIAA1166	1
12052	55907	Q22677584	https://en.wikipedia.org/wiki/CMAS_(gene)	1
12053	55908	Q21106674	https://en.wikipedia.org/wiki/ANGPTL8	1
12054	55909	Q21132771	https://en.wikipedia.org/wiki/Bridging_integrator_3	1
12055	55914	Q5385169	https://en.wikipedia.org/wiki/Erbin_(protein)	1
12056	55915	Q21111586	https://en.wikipedia.org/wiki/LANCL2	1
12057	55917	Q21117403	https://en.wikipedia.org/wiki/CTTNBP2NL	1
12058	55917	Q21149817	https://en.wikipedia.org/wiki/CTTNBP2NL	1
12059	55920	Q21135018	https://en.wikipedia.org/wiki/RCC2	1
12060	55920	Q21149288	https://en.wikipedia.org/wiki/RCC2	1
12061	55922	Q21105761	https://en.wikipedia.org/wiki/NKRF_(gene)	1
12062	55929	Q21130090	https://en.wikipedia.org/wiki/DMAP1	1
12063	55929	Q21140315	https://en.wikipedia.org/wiki/DMAP1	1
12064	55937	Q21173371	https://en.wikipedia.org/wiki/APOM	1
12065	55959	Q21135733	https://en.wikipedia.org/wiki/SULF2	1
12066	55959	Q21137477	https://en.wikipedia.org/wiki/SULF2	1
12067	55964	Q21110714	https://en.wikipedia.org/wiki/SEPT3	1
12068	55967	Q21123068	https://en.wikipedia.org/wiki/NDUFA12	1
12069	55968	Q21121760	https://en.wikipedia.org/wiki/NSFL1C	1
12070	55970	Q21103104	https://en.wikipedia.org/wiki/GNG12	1
12071	55971	Q21115540	https://en.wikipedia.org/wiki/BAIAP2L1	1
12072	55973	Q21132762	https://en.wikipedia.org/wiki/BCAP29	1
12073	55973	Q21149360	https://en.wikipedia.org/wiki/BCAP29	1
12074	55973	Q21149752	https://en.wikipedia.org/wiki/BCAP29	1
12075	55974	Q21123446	https://en.wikipedia.org/wiki/Sugar_transporter_SWEET1	1
12076	55975	Q21117436	https://en.wikipedia.org/wiki/Kelch-like_protein_7	1
12077	55997	Q21113057	https://en.wikipedia.org/wiki/CFC1	1
12078	56001	Q21133488	https://en.wikipedia.org/wiki/NXF2	1
12079	56033	Q21100421	https://en.wikipedia.org/wiki/Barx_homeobox_1	1
12080	56034	Q21123252	https://en.wikipedia.org/wiki/PDGFC	1
12081	56034	Q21146829	https://en.wikipedia.org/wiki/PDGFC	1
12082	56052	Q22680152	https://en.wikipedia.org/wiki/ALG1	1
12083	56099	Q21121115	https://en.wikipedia.org/wiki/PCDHGB7	1
12084	56105	Q21121129	https://en.wikipedia.org/wiki/PCDHGA11	1
12085	56121	Q21121107	https://en.wikipedia.org/wiki/PCDHB15	1
12086	56121	Q21143027	https://en.wikipedia.org/wiki/PCDHB15	1
12087	56122	Q21119121	https://en.wikipedia.org/wiki/PCDHB14	1
12088	56123	Q21121108	https://en.wikipedia.org/wiki/PCDHB13	1
12089	56124	Q21121109	https://en.wikipedia.org/wiki/PCDHB12	1
12090	56125	Q21121110	https://en.wikipedia.org/wiki/PCDHB11	1
12091	56126	Q21121094	https://en.wikipedia.org/wiki/PCDHB10	1
12092	56127	Q21121101	https://en.wikipedia.org/wiki/PCDHB9	1
12093	56129	Q21121102	https://en.wikipedia.org/wiki/PCDHB7	1
12094	56131	Q21121105	https://en.wikipedia.org/wiki/PCDHB4	1
12095	56132	Q21121106	https://en.wikipedia.org/wiki/PCDHB3	1
12096	56133	Q21117853	https://en.wikipedia.org/wiki/PCDHB2	1
12097	56134	Q21121138	https://en.wikipedia.org/wiki/PCDHAC2	1
12098	56137	Q21121100	https://en.wikipedia.org/wiki/PCDHA12	1
12099	56142	Q21121098	https://en.wikipedia.org/wiki/PCDHA6	1
12100	56143	Q21121132	https://en.wikipedia.org/wiki/PCDHA5	1
12101	56144	Q21121099	https://en.wikipedia.org/wiki/PCDHA4	1
12102	56145	Q21121133	https://en.wikipedia.org/wiki/PCDHA3	1
12103	56146	Q21121134	https://en.wikipedia.org/wiki/PCDHA2	1
12104	56147	Q21174050	https://en.wikipedia.org/wiki/Protocadherin_alpha_1	1
12105	56154	Q21127404	https://en.wikipedia.org/wiki/Testis_expressed_15	1
12106	56159	Q21111667	https://en.wikipedia.org/wiki/TEX11	1
12107	56169	Q21119017	https://en.wikipedia.org/wiki/GSDMC	1
12108	56171	Q21114319	https://en.wikipedia.org/wiki/DNAH7	1
12109	56172	Q21109449	https://en.wikipedia.org/wiki/ANKH	1
12110	56180	Q21118819	https://en.wikipedia.org/wiki/Motile_sperm_domain_containing_1	1
12111	56181	Q21132896	https://en.wikipedia.org/wiki/MTFR1L	1
12112	56181	Q21151170	https://en.wikipedia.org/wiki/MTFR1L	1
12113	56203	Q21121575	https://en.wikipedia.org/wiki/LMOD3	1
12114	56204	Q21112527	https://en.wikipedia.org/wiki/FAM214A	1
12115	56204	Q21146821	https://en.wikipedia.org/wiki/FAM214A	1
12116	56241	Q21123922	https://en.wikipedia.org/wiki/Sushi_domain_containing_2	1
12117	56244	Q21110508	https://en.wikipedia.org/wiki/BTNL2	1
12118	56245	Q21109981	https://en.wikipedia.org/wiki/C21orf62	1
12119	56246	Q21120870	https://en.wikipedia.org/wiki/Melanocortin_2_receptor_accessory_protein	1
12120	56252	Q21102138	https://en.wikipedia.org/wiki/YLPM1	1
12121	56254	Q21112634	https://en.wikipedia.org/wiki/RNF20	1
12122	56255	Q21135808	https://en.wikipedia.org/wiki/TMX4	1
12123	56259	Q21111669	https://en.wikipedia.org/wiki/CTNNBL1	1
12124	56262	Q21119331	https://en.wikipedia.org/wiki/LRRC8A	1
12125	56265	Q21113061	https://en.wikipedia.org/wiki/CPXM1	1
12126	56267	Q21119214	https://en.wikipedia.org/wiki/KYAT3	1
12127	56269	Q6046431	https://en.wikipedia.org/wiki/Interferon-inducible_GTPase_5	1
12128	56270	Q21136603	https://en.wikipedia.org/wiki/WDR45L	1
12129	56271	Q21111671	https://en.wikipedia.org/wiki/BEX4	1
12130	56287	Q21101626	https://en.wikipedia.org/wiki/GKN1	1
12131	56288	Q21109325	https://en.wikipedia.org/wiki/PARD3	1
12132	56300	Q21113433	https://en.wikipedia.org/wiki/IL36G	1
12133	56301	Q21116221	https://en.wikipedia.org/wiki/Asc-type_amino_acid_transporter_1	1
12134	56302	Q15327766	https://en.wikipedia.org/wiki/TRPV5	1
12135	56339	Q21124024	https://en.wikipedia.org/wiki/METTL3	1
12136	56341	Q21131689	https://en.wikipedia.org/wiki/PRMT8	1
12137	56342	Q21126470	https://en.wikipedia.org/wiki/PPAN	1
12138	56413	Q21137435	https://en.wikipedia.org/wiki/Leukotriene_B4_receptor_2	1
12139	56413	Q6534535	https://en.wikipedia.org/wiki/Leukotriene_B4_receptor_2	1
12140	56474	Q21147842	https://en.wikipedia.org/wiki/CTPS2	1
12141	56474	Q21216610	https://en.wikipedia.org/wiki/CTPS2	1
12142	56477	Q21113988	https://en.wikipedia.org/wiki/CCL28	1
12143	56478	Q21115068	https://en.wikipedia.org/wiki/EIF4ENIF1	1
12144	56478	Q21137221	https://en.wikipedia.org/wiki/EIF4ENIF1	1
12145	56479	Q21108789	https://en.wikipedia.org/wiki/KCNQ5	1
12146	56479	Q21145205	https://en.wikipedia.org/wiki/KCNQ5	1
12147	56521	Q21112253	https://en.wikipedia.org/wiki/Dnaj_heat_shock_protein_family_(hsp40)_member_c12	1
12148	56547	Q21119458	https://en.wikipedia.org/wiki/MMP26	1
12149	56548	Q21102404	https://en.wikipedia.org/wiki/CHST7	1
12150	56603	Q21110764	https://en.wikipedia.org/wiki/CYP26B1	1
12151	56605	Q21418829	https://en.wikipedia.org/wiki/ERO1LB	1
12152	56606	Q21106286	https://en.wikipedia.org/wiki/SLC2A9	1
12153	56616	Q21106506	https://en.wikipedia.org/wiki/Diablo_homolog	1
12154	56616	Q21142531	https://en.wikipedia.org/wiki/Diablo_homolog	1
12155	56616	Q21149846	https://en.wikipedia.org/wiki/Diablo_homolog	1
12156	56623	Q21103429	https://en.wikipedia.org/wiki/INPP5E	1
12157	56624	Q21108240	https://en.wikipedia.org/wiki/ASAH2	1
12158	56624	Q21151897	https://en.wikipedia.org/wiki/ASAH2	1
12159	56647	Q21116868	https://en.wikipedia.org/wiki/BCCIP	1
12160	56648	Q21100630	https://en.wikipedia.org/wiki/EIF5A2	1
12161	56649	Q21119219	https://en.wikipedia.org/wiki/TMPRSS4	1
12162	56650	Q21100789	https://en.wikipedia.org/wiki/CLDND1	1
12163	56650	Q21137881	https://en.wikipedia.org/wiki/CLDND1	1
12164	56652	Q21443395	https://en.wikipedia.org/wiki/Ataxin_8	1
12165	56652	Q21443395	https://en.wikipedia.org/wiki/Twinkle_(protein)	1
12166	56654	Q21113562	https://en.wikipedia.org/wiki/NPDC1	1
12167	56655	Q21101140	https://en.wikipedia.org/wiki/POLE4	1
12168	56656	Q21120386	https://en.wikipedia.org/wiki/OR2S2	1
12169	56659	Q21119846	https://en.wikipedia.org/wiki/KCNK13	1
12170	56660	Q21119847	https://en.wikipedia.org/wiki/KCNK12	1
12171	56670	Q21174011	https://en.wikipedia.org/wiki/SUCNR1	1
12172	56672	Q21108190	https://en.wikipedia.org/wiki/AKIP1	1
12173	56673	Q21110708	https://en.wikipedia.org/wiki/C11orf16	1
12174	56681	Q21127132	https://en.wikipedia.org/wiki/SAR1A	1
12175	56683	Q21109951	https://en.wikipedia.org/wiki/CFAP298	1
12176	56704	Q21113471	https://en.wikipedia.org/wiki/JPH1	1
12177	56704	Q21139132	https://en.wikipedia.org/wiki/JPH1	1
12178	56729	Q419499	https://en.wikipedia.org/wiki/Resistin	1
12179	56731	Q21134815	https://en.wikipedia.org/wiki/SLC2A4RG	1
12180	56829	Q21101076	https://en.wikipedia.org/wiki/ZC3HAV1	1
12181	56832	Q21131544	https://en.wikipedia.org/wiki/IFNK	1
12182	56833	Q21134404	https://en.wikipedia.org/wiki/SLAMF8	1
12183	56848	Q21173835	https://en.wikipedia.org/wiki/SPHK2	1
12184	56850	Q21103289	https://en.wikipedia.org/wiki/GRIPAP1	1
12185	56850	Q21142717	https://en.wikipedia.org/wiki/GRIPAP1	1
12186	56852	Q21135006	https://en.wikipedia.org/wiki/RAD18	1
12187	56853	Q21117203	https://en.wikipedia.org/wiki/CUGBP_Elav-like_family_member_4	1
12188	56853	Q21144132	https://en.wikipedia.org/wiki/CUGBP_Elav-like_family_member_4	1
12189	56884	Q21107470	https://en.wikipedia.org/wiki/Follistatin_like_5	1
12190	56888	Q21119222	https://en.wikipedia.org/wiki/KCMF1	1
12191	56888	Q21139572	https://en.wikipedia.org/wiki/KCMF1	1
12192	56892	Q21100733	https://en.wikipedia.org/wiki/TCIM	1
12193	56893	Q21116430	https://en.wikipedia.org/wiki/Ubiquilin_4	1
12194	56894	Q21123770	https://en.wikipedia.org/wiki/AGPAT3	1
12195	56896	Q21118020	https://en.wikipedia.org/wiki/DPYSL5	1
12196	56896	Q21152255	https://en.wikipedia.org/wiki/DPYSL5	1
12197	56897	Q21101084	https://en.wikipedia.org/wiki/WRNIP1	1
12198	56899	Q21108201	https://en.wikipedia.org/wiki/ANKS1B	1
12199	56899	Q21139774	https://en.wikipedia.org/wiki/ANKS1B	1
12200	56901	Q21124909	https://en.wikipedia.org/wiki/NDUFA4L2	1
12201	56902	Q21123302	https://en.wikipedia.org/wiki/PNO1	1
12202	56904	Q21123879	https://en.wikipedia.org/wiki/SH3GLB2	1
12203	56904	Q21140086	https://en.wikipedia.org/wiki/SH3GLB2	1
12204	56910	Q21135701	https://en.wikipedia.org/wiki/STARD7	1
12205	56910	Q21148251	https://en.wikipedia.org/wiki/STARD7	1
12206	56911	Q21119001	https://en.wikipedia.org/wiki/MAP3K7CL	1
12207	56912	Q21111072	https://en.wikipedia.org/wiki/Intraflagellar_transport_protein_46_homolog	1
12208	56912	Q21143985	https://en.wikipedia.org/wiki/Intraflagellar_transport_protein_46_homolog	1
12209	56913	Q21116925	https://en.wikipedia.org/wiki/C1GALT1	1
12210	56914	Q21130987	https://en.wikipedia.org/wiki/OTOR	1
12211	56915	Q21112791	https://en.wikipedia.org/wiki/Exosome_component_5	1
12212	56916	Q21123436	https://en.wikipedia.org/wiki/SMARCAD1	1
12213	56916	Q21148480	https://en.wikipedia.org/wiki/SMARCAD1	1
12214	56923	Q21106641	https://en.wikipedia.org/wiki/Neuromedin_U_receptor_2	1
12215	56924	Q21121638	https://en.wikipedia.org/wiki/PAK6	1
12216	56926	Q21141644	https://en.wikipedia.org/wiki/NCLN	1
12217	56928	Q21122092	https://en.wikipedia.org/wiki/SPPL2B	1
12218	56934	Q21116958	https://en.wikipedia.org/wiki/CA10	1
12219	56934	Q21149885	https://en.wikipedia.org/wiki/CA10	1
12220	56935	Q21106725	https://en.wikipedia.org/wiki/SMCO4	1
12221	56935	Q21137509	https://en.wikipedia.org/wiki/SMCO4	1
12222	56937	Q21124313	https://en.wikipedia.org/wiki/TMEPAI	1
12223	56937	Q21138202	https://en.wikipedia.org/wiki/TMEPAI	1
12224	56938	Q21142826	https://en.wikipedia.org/wiki/ARNTL2	1
12225	56938	Q4653884	https://en.wikipedia.org/wiki/ARNTL2	1
12226	56940	Q21107235	https://en.wikipedia.org/wiki/DUSP22	1
12227	56941	Q21118298	https://en.wikipedia.org/wiki/HMCES	1
12228	56944	Q21123644	https://en.wikipedia.org/wiki/Olfactomedin-like_3	1
12229	56944	Q21141306	https://en.wikipedia.org/wiki/Olfactomedin-like_3	1
12230	56945	Q21125105	https://en.wikipedia.org/wiki/MRPS22	1
12231	56945	Q21142459	https://en.wikipedia.org/wiki/MRPS22	1
12232	56946	Q21421182	https://en.wikipedia.org/wiki/EMSY	1
12233	56947	Q21147703	https://en.wikipedia.org/wiki/Mitochondrial_fission_factor	1
12234	56947	Q6881855	https://en.wikipedia.org/wiki/Mitochondrial_fission_factor	1
12235	56949	Q21105807	https://en.wikipedia.org/wiki/XAB2	1
12236	56953	Q21123174	https://en.wikipedia.org/wiki/NT5M	1
12237	56955	Q21133477	https://en.wikipedia.org/wiki/MEPE	1
12238	56956	Q21119229	https://en.wikipedia.org/wiki/Lim_homeobox_9	1
12239	56957	Q21112981	https://en.wikipedia.org/wiki/OTUD7B	1
12240	56963	Q21122688	https://en.wikipedia.org/wiki/Repulsive_guidance_molecule_A	1
12241	56963	Q21151131	https://en.wikipedia.org/wiki/Repulsive_guidance_molecule_A	1
12242	56971	Q21132942	https://en.wikipedia.org/wiki/CEACAM19	1
12243	56971	Q21141304	https://en.wikipedia.org/wiki/CEACAM19	1
12244	56975	Q21106073	https://en.wikipedia.org/wiki/FAM20C	1
12245	56975	Q21149318	https://en.wikipedia.org/wiki/FAM20C	1
12246	56979	Q21121167	https://en.wikipedia.org/wiki/PRDM9	1
12247	56986	Q21110057	https://en.wikipedia.org/wiki/DTWD1	1
12248	56987	Q21105428	https://en.wikipedia.org/wiki/BBX_(gene)	1
12249	56987	Q21144564	https://en.wikipedia.org/wiki/BBX_(gene)	1
12250	56992	Q21119916	https://en.wikipedia.org/wiki/KIF15	1
12251	56993	Q21135103	https://en.wikipedia.org/wiki/TOMM22	1
12252	56996	Q21124427	https://en.wikipedia.org/wiki/SLC12A9	1
12253	56996	Q21137397	https://en.wikipedia.org/wiki/SLC12A9	1
12254	56997	Q21111212	https://en.wikipedia.org/wiki/ADCK3	1
12255	56998	Q5014587	https://en.wikipedia.org/wiki/CTNNBIP1	1
12256	56999	Q21105390	https://en.wikipedia.org/wiki/ADAMTS9	1
12257	57003	Q21113007	https://en.wikipedia.org/wiki/CCDC47	1
12258	57007	Q21129997	https://en.wikipedia.org/wiki/ACKR3	1
12259	57016	Q21132364	https://en.wikipedia.org/wiki/AKR1B10	1
12260	57017	Q21108429	https://en.wikipedia.org/wiki/COQ9	1
12261	57017	Q21139161	https://en.wikipedia.org/wiki/COQ9	1
12262	57018	Q21111592	https://en.wikipedia.org/wiki/CCNL1	1
12263	57019	Q21139226	https://en.wikipedia.org/wiki/CIAPIN1	1
12264	57019	Q21245861	https://en.wikipedia.org/wiki/CIAPIN1	1
12265	57020	Q21112008	https://en.wikipedia.org/wiki/VPS35L	1
12266	57030	Q22677903	https://en.wikipedia.org/wiki/Vesicular_glutamate_transporter_1	1
12267	57045	Q21126391	https://en.wikipedia.org/wiki/TWSG1	1
12268	57047	Q21134270	https://en.wikipedia.org/wiki/PLSCR2	1
12269	57048	Q21131344	https://en.wikipedia.org/wiki/PLSCR3	1
12270	57050	Q21100635	https://en.wikipedia.org/wiki/UTP3	1
12271	57053	Q21108135	https://en.wikipedia.org/wiki/CHRNA10	1
12272	57054	Q21112139	https://en.wikipedia.org/wiki/DAZ3	1
12273	57055	Q21112097	https://en.wikipedia.org/wiki/DAZ2	1
12274	57057	Q21127368	https://en.wikipedia.org/wiki/TBX20	1
12275	57060	Q21121847	https://en.wikipedia.org/wiki/PCBP4	1
12276	57060	Q21143174	https://en.wikipedia.org/wiki/PCBP4	1
12277	57062	Q21132805	https://en.wikipedia.org/wiki/DDX24	1
12278	57084	Q21122297	https://en.wikipedia.org/wiki/Solute_carrier_family_17_(vesicular_glutamate_transporter),_member_6	1
12279	57085	Q21130679	https://en.wikipedia.org/wiki/AGTRAP	1
12280	57088	Q21130932	https://en.wikipedia.org/wiki/PLSCR4	1
12281	57088	Q21140344	https://en.wikipedia.org/wiki/PLSCR4	1
12282	57089	Q21130619	https://en.wikipedia.org/wiki/Ectonucleoside_triphosphate_diphosphohydrolase_7	1
12283	57091	Q21132161	https://en.wikipedia.org/wiki/CASS4	1
12284	57094	Q5038083	https://en.wikipedia.org/wiki/Carboxypeptidase_A6	1
12285	57096	Q21104971	https://en.wikipedia.org/wiki/RPGRIP1	1
12286	57103	Q21122857	https://en.wikipedia.org/wiki/TP53-inducible_glycolysis_and_apoptosis_regulator	1
12287	57104	Q21126841	https://en.wikipedia.org/wiki/Adipose_triglyceride_lipase	1
12288	57105	Q21137212	https://en.wikipedia.org/wiki/Cysteinyl_leukotriene_receptor_2	1
12289	57105	Q5201199	https://en.wikipedia.org/wiki/Cysteinyl_leukotriene_receptor_2	1
12290	57107	Q21102637	https://en.wikipedia.org/wiki/PDSS2	1
12291	57109	Q21126987	https://en.wikipedia.org/wiki/REXO4	1
12292	57111	Q21135217	https://en.wikipedia.org/wiki/RAB25	1
12293	57113	Q7671473	https://en.wikipedia.org/wiki/TRPC7	1
12294	57115	Q21134681	https://en.wikipedia.org/wiki/Peptidoglycan_recognition_protein_4	1
12295	57116	Q21136756	https://en.wikipedia.org/wiki/Zinc_finger_protein_695	1
12296	57117	Q21131583	https://en.wikipedia.org/wiki/INTS12	1
12297	57117	Q21142147	https://en.wikipedia.org/wiki/INTS12	1
12298	57118	Q21113540	https://en.wikipedia.org/wiki/CAMK1D	1
12299	57119	Q21172762	https://en.wikipedia.org/wiki/SPINLW1	1
12300	57120	Q21108189	https://en.wikipedia.org/wiki/GOPC	1
12301	57121	Q21172886	https://en.wikipedia.org/wiki/LPAR5	1
12302	57122	Q21119593	https://en.wikipedia.org/wiki/Nucleoporin_107	1
12303	57124	Q21114034	https://en.wikipedia.org/wiki/CD248	1
12304	57125	Q21124920	https://en.wikipedia.org/wiki/PLXDC1	1
12305	57125	Q21145280	https://en.wikipedia.org/wiki/PLXDC1	1
12306	57126	Q21132175	https://en.wikipedia.org/wiki/CD177	1
12307	57127	Q21122701	https://en.wikipedia.org/wiki/RHBG	1
12308	57132	Q21130574	https://en.wikipedia.org/wiki/CHMP1B	1
12309	57142	Q21106505	https://en.wikipedia.org/wiki/Reticulon_4	1
12310	57142	Q21149927	https://en.wikipedia.org/wiki/Reticulon_4	1
12311	57144	Q21111030	https://en.wikipedia.org/wiki/PAK5	1
12312	57147	Q21114438	https://en.wikipedia.org/wiki/SCYL3	1
12313	57148	Q21121236	https://en.wikipedia.org/wiki/KIAA1219	1
12314	57152	Q21136115	https://en.wikipedia.org/wiki/SLURP1	1
12315	57153	Q21113081	https://en.wikipedia.org/wiki/Choline_transporter-like_protein_2	1
12316	57153	Q21139174	https://en.wikipedia.org/wiki/Choline_transporter-like_protein_2	1
12317	57154	Q21112473	https://en.wikipedia.org/wiki/SMURF1	1
12318	57157	Q21133347	https://en.wikipedia.org/wiki/PHTF2	1
12319	57158	Q21113470	https://en.wikipedia.org/wiki/JPH2	1
12320	57161	Q21119175	https://en.wikipedia.org/wiki/PELI2	1
12321	57162	Q21119174	https://en.wikipedia.org/wiki/PELI1	1
12322	57165	Q21113168	https://en.wikipedia.org/wiki/GJC2	1
12323	57167	Q21125159	https://en.wikipedia.org/wiki/SALL4	1
12324	57167	Q21137168	https://en.wikipedia.org/wiki/SALL4	1
12325	57169	Q21136818	https://en.wikipedia.org/wiki/Zinc_finger_nfx1-type_containing_1	1
12326	57172	Q21113548	https://en.wikipedia.org/wiki/CAMK1G_(gene)	1
12327	57176	Q21125292	https://en.wikipedia.org/wiki/VARS2	1
12328	57178	Q21136633	https://en.wikipedia.org/wiki/ZMIZ1	1
12329	57180	Q21130866	https://en.wikipedia.org/wiki/ACTR3B	1
12330	57181	Q21135982	https://en.wikipedia.org/wiki/Zinc_transporter_ZIP10	1
12331	57181	Q21143191	https://en.wikipedia.org/wiki/Zinc_transporter_ZIP10	1
12332	57187	Q21125334	https://en.wikipedia.org/wiki/THOC2	1
12333	57187	Q21151841	https://en.wikipedia.org/wiki/THOC2	1
12334	57189	Q21431351	https://en.wikipedia.org/wiki/LCHN	1
12335	57190	Q21130967	https://en.wikipedia.org/wiki/SEPN1	1
12336	57191	Q21136590	https://en.wikipedia.org/wiki/VN1R1	1
12337	57192	Q6714959	https://en.wikipedia.org/wiki/MCOLN1	1
12338	57194	Q21097472	https://en.wikipedia.org/wiki/ATP10A	1
12339	57194	Q21137525	https://en.wikipedia.org/wiki/ATP10A	1
12340	57210	Q21135960	https://en.wikipedia.org/wiki/SLC45A4	1
12341	57210	Q21151160	https://en.wikipedia.org/wiki/SLC45A4	1
12342	57211	Q21137515	https://en.wikipedia.org/wiki/GPR126	1
12343	57211	Q21433627	https://en.wikipedia.org/wiki/GPR126	1
12344	57213	Q21113533	https://en.wikipedia.org/wiki/SPRYD7	1
12345	57214	Q21109733	https://en.wikipedia.org/wiki/CEMIP	1
12346	57216	Q21136574	https://en.wikipedia.org/wiki/VANGL2	1
12347	57217	Q21123523	https://en.wikipedia.org/wiki/TTC7A	1
12348	57217	Q21140505	https://en.wikipedia.org/wiki/TTC7A	1
12349	57223	Q21435816	https://en.wikipedia.org/wiki/SMEK2	1
12350	57325	Q21110814	https://en.wikipedia.org/wiki/CSRP2BP	1
12351	57325	Q21147251	https://en.wikipedia.org/wiki/CSRP2BP	1
12352	57332	Q21109622	https://en.wikipedia.org/wiki/CBX8	1
12353	57332	Q21150797	https://en.wikipedia.org/wiki/CBX8	1
12354	57335	Q21138099	https://en.wikipedia.org/wiki/Zinc_finger_protein_286a	1
12355	57335	Q21174304	https://en.wikipedia.org/wiki/Zinc_finger_protein_286a	1
12356	57337	Q21102270	https://en.wikipedia.org/wiki/SENP7	1
12357	57338	Q21113465	https://en.wikipedia.org/wiki/JPH3	1
12358	57369	Q21113176	https://en.wikipedia.org/wiki/GJD2	1
12359	57379	Q21108149	https://en.wikipedia.org/wiki/Activation-induced_cytidine_deaminase	1
12360	57380	Q21118800	https://en.wikipedia.org/wiki/MRS2L	1
12361	57381	Q21106642	https://en.wikipedia.org/wiki/RHOJ	1
12362	57381	Q21141352	https://en.wikipedia.org/wiki/RHOJ	1
12363	57402	Q21107973	https://en.wikipedia.org/wiki/S100A14	1
12364	57403	Q21102686	https://en.wikipedia.org/wiki/RAB22A	1
12365	57404	Q21110760	https://en.wikipedia.org/wiki/CYP20A1	1
12366	57406	Q21104871	https://en.wikipedia.org/wiki/ABHD6	1
12367	57406	Q21149268	https://en.wikipedia.org/wiki/ABHD6	1
12368	57409	Q21110852	https://en.wikipedia.org/wiki/MIF4GD	1
12369	57410	Q21123168	https://en.wikipedia.org/wiki/SCYL1	1
12370	57412	Q22678377	https://en.wikipedia.org/wiki/AS3MT	1
12371	57415	Q21102276	https://en.wikipedia.org/wiki/C3orf14	1
12372	57418	Q21123733	https://en.wikipedia.org/wiki/WD_repeat_domain_18	1
12373	57418	Q21139901	https://en.wikipedia.org/wiki/WD_repeat_domain_18	1
12374	57447	Q21107321	https://en.wikipedia.org/wiki/NDRG2	1
12375	57447	Q21139367	https://en.wikipedia.org/wiki/NDRG2	1
